district_id,district_name,state_code,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_kmph,source
D-AS-03,Jorhat,AS,2026-06-12,6.1,29.7,23.9,58,23.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-13,0.8,31.0,22.9,65,23.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-14,1.8,30.5,23.3,62,22.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-15,1.2,29.6,21.9,63,20.6,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-16,26.2,28.0,18.4,78,15.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-17,21.6,28.1,18.7,80,14.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-18,7.3,30.2,22.2,67,6.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-19,14.7,27.0,20.3,71,11.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-20,18.4,29.1,22.6,67,14.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-21,5.9,32.1,26.4,62,3.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-22,11.0,30.0,23.1,63,9.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-23,90.1,26.1,17.5,99,8.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-24,46.4,29.8,20.4,87,20.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-25,47.9,29.6,22.2,97,10.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-26,0.4,32.6,22.8,53,26.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-27,6.4,30.5,24.5,69,15.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-28,10.0,30.0,23.2,62,14.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-29,2.6,32.8,25.5,65,23.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-06-30,10.9,30.2,24.1,61,8.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-01,16.7,29.2,23.4,68,11.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-02,14.4,30.7,22.3,65,21.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-03,18.5,29.6,23.8,76,6.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-04,14.1,32.3,24.6,70,3.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-05,104.6,29.3,20.5,99,22.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-06,36.3,30.6,25.6,84,11.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-07,19.2,30.4,23.0,72,2.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-08,0.3,30.2,23.8,65,2.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-09,19.4,31.5,22.0,67,4.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-10,5.5,30.1,21.0,59,11.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-11,11.7,30.2,20.2,63,18.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-12,18.8,31.8,23.0,66,11.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-13,1.6,27.0,21.1,60,12.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-14,16.3,31.9,26.4,70,3.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-15,25.0,31.9,24.5,70,3.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-16,25.9,30.0,24.8,83,9.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-17,16.9,31.2,22.6,69,3.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-18,6.9,31.9,25.0,69,10.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-19,4.0,32.9,24.3,61,25.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-20,59.7,26.5,18.5,99,16.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-21,60.2,28.0,19.8,99,12.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-22,36.2,29.7,22.8,79,16.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-23,22.3,28.4,22.2,68,8.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-24,22.6,27.6,20.7,72,4.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-25,12.8,31.4,25.9,62,12.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-26,14.8,27.4,22.0,70,16.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-27,24.9,26.7,19.6,80,19.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-28,28.6,28.0,20.4,81,6.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-29,7.7,27.8,22.0,61,9.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-30,10.4,32.5,23.9,66,16.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-07-31,3.9,27.0,20.0,66,11.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-01,9.7,29.4,20.3,67,16.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-02,13.3,31.0,23.6,63,11.6,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-03,16.2,30.5,20.7,74,9.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-04,17.4,28.9,19.2,66,25.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-05,16.9,26.9,18.3,77,7.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-06,18.4,27.1,17.9,76,18.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-07,6.7,28.4,22.6,62,11.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-08,13.2,30.3,22.6,74,22.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-09,0.8,32.8,24.3,63,16.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-10,2.4,28.5,20.2,56,16.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-11,14.2,30.6,20.8,66,21.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-12,2.2,28.3,19.6,61,18.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-13,8.3,29.6,21.2,67,5.6,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-14,10.7,28.6,19.0,60,22.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-15,7.7,28.9,20.0,64,10.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-16,15.9,29.5,24.2,63,19.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-17,65.8,30.0,24.2,99,7.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-18,26.4,27.5,19.7,83,7.6,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-19,32.1,27.6,19.4,80,2.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-20,4.4,30.5,23.6,64,6.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-21,17.9,27.1,21.6,76,6.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-22,10.1,28.4,19.1,66,17.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-23,13.5,30.3,23.6,73,16.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-24,15.6,28.5,20.4,64,5.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-25,6.7,28.0,19.5,63,12.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-26,8.5,28.0,19.8,67,17.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-27,12.3,29.7,24.0,65,12.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-28,80.5,28.6,22.6,99,15.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-29,38.3,28.8,21.3,88,12.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-30,26.2,30.0,21.0,73,2.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-08-31,6.4,31.6,23.8,67,13.9,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-01,8.8,28.5,20.8,72,15.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-02,11.7,29.5,23.4,66,19.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-03,3.8,32.2,27.0,58,22.7,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-04,50.0,27.6,18.5,95,10.4,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-05,27.6,30.3,24.5,73,7.0,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-06,0.9,29.1,22.7,60,9.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-07,4.4,28.5,19.2,68,18.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-08,14.8,31.5,21.9,76,22.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-09,13.3,28.3,19.7,72,20.3,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-10,7.5,30.3,24.0,63,12.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-11,13.5,27.3,19.7,65,24.5,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-12,14.6,28.7,23.7,73,19.6,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-13,7.0,30.9,24.1,57,14.8,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-14,6.6,28.2,21.9,68,10.1,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-15,8.7,29.8,23.1,67,3.2,IMD-synthetic
D-AS-03,Jorhat,AS,2026-09-16,12.0,29.6,24.0,72,12.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-20,34.4,30.5,24.8,85,5.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-21,35.2,28.0,19.7,80,10.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-22,34.6,27.3,20.3,80,18.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-23,11.3,30.9,25.9,66,5.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-24,11.7,26.8,18.3,71,25.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-25,2.3,27.3,20.4,63,4.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-26,15.1,27.5,18.6,73,5.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-27,2.5,30.0,25.0,62,12.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-28,10.8,27.6,20.5,69,22.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-29,32.1,27.1,18.4,79,12.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-30,32.5,27.9,19.7,78,16.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-05-31,4.9,32.5,27.4,67,23.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-01,16.0,27.8,20.8,72,20.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-02,6.3,29.1,22.9,65,3.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-03,0.3,29.1,22.5,57,22.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-04,14.4,27.7,20.3,75,3.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-05,0.4,28.2,18.6,65,11.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-06,18.8,31.2,24.1,70,17.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-07,4.0,27.3,21.9,67,25.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-08,8.6,30.3,21.5,67,17.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-09,11.5,32.4,26.2,63,24.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-10,16.1,27.0,18.7,72,6.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-11,81.7,26.5,16.7,99,20.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-12,47.8,27.1,21.5,96,8.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-13,20.3,26.7,17.7,70,3.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-14,15.2,27.1,19.8,67,14.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-15,9.7,28.3,22.8,66,19.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-16,13.4,26.9,17.6,64,13.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-17,4.0,32.4,23.1,62,23.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-18,11.1,28.7,21.6,69,8.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-19,48.1,30.1,24.8,88,14.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-20,27.7,28.8,19.4,83,20.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-21,35.6,26.8,19.5,82,9.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-22,19.5,28.0,21.2,79,25.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-23,19.3,29.9,20.9,67,24.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-24,61.2,30.9,21.5,99,2.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-25,45.9,31.2,22.6,85,14.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-26,33.4,29.3,24.0,89,19.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-27,29.1,31.9,22.4,79,18.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-28,25.7,27.0,21.5,71,21.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-29,44.8,30.1,24.4,87,22.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-06-30,53.8,28.4,19.2,94,12.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-01,36.4,32.0,26.3,88,4.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-02,32.3,29.1,22.5,76,10.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-03,13.0,29.5,20.2,62,21.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-04,20.3,30.2,24.1,78,5.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-05,27.9,28.8,23.6,75,21.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-06,27.4,31.6,23.8,78,4.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-07,22.9,27.3,22.0,78,7.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-08,11.5,30.8,21.1,61,16.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-09,2.2,32.9,26.9,62,21.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-10,24.4,31.4,25.8,82,3.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-11,12.5,31.0,23.5,66,12.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-12,26.2,28.1,20.9,72,16.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-13,18.7,29.6,20.2,71,4.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-14,12.1,30.6,21.6,63,25.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-15,0.6,29.2,20.6,59,20.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-16,16.3,28.6,22.2,63,16.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-17,48.7,32.0,24.4,96,26.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-18,60.4,26.5,18.2,98,21.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-19,58.6,26.3,16.3,96,22.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-20,10.2,31.8,22.6,61,16.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-21,20.1,32.1,27.0,75,24.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-22,16.2,27.8,17.9,75,13.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-23,14.1,27.2,21.0,64,14.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-24,57.7,26.7,18.1,99,22.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-25,39.3,26.4,18.5,92,20.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-26,56.3,31.1,21.3,96,24.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-27,41.7,26.8,20.3,83,5.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-28,22.8,32.3,24.1,70,25.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-29,26.8,31.2,25.1,79,6.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-30,19.8,27.3,18.7,79,24.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-07-31,28.7,32.2,27.0,80,24.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-01,4.9,30.2,20.5,57,19.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-02,21.7,27.6,18.2,68,19.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-03,19.6,29.3,23.0,69,3.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-04,2.4,26.9,20.0,63,25.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-05,10.9,29.0,21.3,61,13.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-06,14.4,30.8,25.0,63,22.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-07,7.0,32.5,27.1,59,11.0,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-08,12.1,32.1,26.6,68,16.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-09,0.7,32.5,26.7,64,5.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-10,4.5,28.0,19.5,65,19.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-11,6.2,28.2,23.0,64,22.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-12,8.0,29.3,22.8,66,16.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-13,0.6,27.9,21.4,53,22.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-14,8.8,29.7,21.4,59,15.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-15,19.6,28.8,21.6,69,13.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-16,5.9,27.2,18.4,65,4.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-17,12.0,32.5,24.6,68,22.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-18,9.2,30.0,20.7,65,23.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-19,1.7,32.3,23.7,60,23.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-20,15.0,30.4,24.8,73,6.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-21,21.5,31.4,25.8,72,25.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-22,22.0,30.3,21.1,71,23.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-23,1.5,29.2,22.2,57,8.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-24,19.3,31.3,23.2,72,12.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-25,3.3,30.4,21.6,67,24.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-26,2.2,28.6,20.9,58,11.9,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-27,10.7,30.4,25.2,63,5.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-28,15.3,26.9,17.5,67,7.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-29,20.3,31.9,26.8,77,9.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-30,10.9,30.9,25.4,71,5.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-08-31,9.8,31.7,25.4,64,17.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-01,3.2,31.8,23.1,64,22.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-02,7.9,27.7,21.1,64,5.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-03,13.5,26.9,20.9,73,22.1,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-04,7.0,32.3,23.8,60,21.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-05,9.7,27.5,22.3,64,16.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-06,13.3,30.2,23.5,63,23.5,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-07,10.6,28.4,21.5,61,15.7,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-08,13.1,30.6,22.2,64,11.8,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-09,24.3,32.0,23.8,77,2.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-10,19.7,31.4,24.9,79,17.4,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-11,22.6,28.8,22.1,71,13.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-12,27.0,31.4,24.4,72,14.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-13,12.9,28.9,20.7,69,9.2,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-14,1.0,32.8,24.6,64,8.3,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-15,13.7,28.5,22.8,72,23.6,IMD-synthetic
D-AS-04,Dibrugarh,AS,2026-09-16,12.3,30.3,22.0,70,19.3,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-20,17.1,28.1,21.0,69,2.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-21,9.8,27.8,19.2,61,14.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-22,15.6,30.6,23.1,74,22.2,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-23,3.1,27.4,21.8,57,21.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-24,3.1,30.9,24.2,55,10.5,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-25,5.3,31.5,24.8,59,9.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-26,8.1,31.9,24.0,70,3.7,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-27,8.6,31.9,25.0,62,3.3,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-28,2.4,28.0,21.0,61,23.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-29,5.4,31.1,22.2,62,17.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-30,10.9,26.7,20.3,70,6.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-05-31,8.4,31.3,25.9,66,17.2,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-01,25.5,28.7,23.5,72,11.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-02,84.9,28.6,23.5,99,19.6,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-03,33.1,31.6,25.0,76,14.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-04,35.5,26.7,21.5,90,12.9,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-05,13.8,29.2,20.8,63,25.9,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-06,19.8,27.5,18.0,77,2.5,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-07,26.0,27.7,22.6,77,5.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-08,20.9,28.8,20.6,77,17.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-09,1.3,27.5,18.3,53,4.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-10,3.3,28.3,19.8,57,18.5,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-11,79.4,29.5,23.2,99,5.3,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-12,51.0,26.6,18.0,89,4.7,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-13,29.5,27.6,21.6,76,14.6,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-14,18.6,28.3,23.1,71,7.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-15,8.7,26.7,18.3,70,22.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-16,3.9,27.3,19.7,64,4.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-17,6.1,32.7,26.2,62,4.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-18,1.0,28.6,19.6,57,19.7,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-19,20.0,26.8,17.5,75,6.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-20,11.5,30.4,21.0,61,21.6,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-21,10.6,32.5,26.1,64,22.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-22,17.1,31.4,25.8,73,3.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-23,4.2,29.3,21.3,66,18.3,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-24,10.0,28.8,23.7,68,22.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-25,3.4,32.3,26.7,60,3.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-26,8.3,31.0,22.6,68,15.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-27,25.8,30.5,23.8,77,18.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-28,17.5,28.1,21.4,73,11.2,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-29,14.7,32.5,27.2,71,5.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-06-30,22.5,31.7,26.3,74,7.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-01,1.5,28.2,20.0,58,7.6,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-02,23.1,29.2,19.9,74,4.8,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-03,18.8,27.2,20.1,72,2.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-04,17.4,30.3,23.8,71,7.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-05,27.4,28.6,23.3,74,12.9,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-06,17.9,29.4,21.1,74,4.7,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-07,6.4,28.8,19.7,69,9.0,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-08,20.2,26.8,21.0,68,19.2,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-09,3.1,30.5,24.6,67,11.4,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-10,22.5,30.8,25.3,73,24.2,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-11,17.0,31.2,23.9,73,24.9,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-12,14.4,29.8,24.6,75,22.1,IMD-synthetic
D-AS-05,Tinsukia,AS,2026-07-13,14.7,32.1,26.2,70,19.5,IMD-synthetic
