disruption_id,segment_id,district_id,state_code,highway_code,cause,linked_landslide_id,start_time,end_time,duration_hours,closure_type,severity,vehicles_stranded,cargo_tonnes_affected,essential_cargo_affected,cargo_type,alternate_route_available,alternate_segment_id,detour_extra_km,restoration_agency,restoration_cost_inr,estimated_economic_loss_inr,rainfall_72h_mm,susceptibility_class,fiscal_period
DSR-00127,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-00213,2015-08-14T04:45:00,2015-08-23T15:27:00,226.7,full,major,85,509.9,True,medicines,True,SEG-0060,92.2,SDRF,19220092,1867175,65.5,very_high,2015-16
DSR-02147,SEG-0014,D-ML-01,ML,NH-6,fallen_tree,,2015-08-14T14:30:00,2015-08-15T02:42:00,12.2,full,moderate,89,594.0,True,food_grains,True,SEG-0015,177.5,NDRF,340034,840206,95.6,high,2015-16
DSR-01661,SEG-0008,D-AS-03,AS,NH-27,protest_blockade,,2015-08-14T19:30:00,2015-08-16T00:12:00,28.7,full,moderate,37,97.7,False,lpg_cylinders,True,SEG-0007,166.2,NDRF,610680,539070,136.5,low,2015-16
DSR-01657,SEG-0032,D-MN-01,MN,NH-2-S,fallen_tree,,2015-08-14T20:15:00,2015-08-15T04:45:00,8.5,partial,moderate,0,0.0,False,agri_produce,True,SEG-0031,97.7,NDRF,200878,0,120.9,high,2015-16
DSR-00030,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00047,2015-08-15T11:15:00,2015-08-15T21:03:00,9.8,partial,moderate,0,0.0,True,relief_supplies,True,SEG-0013,55.5,NHIDCL,283654,0,62.2,high,2015-16
DSR-01705,SEG-0055,D-SK-04,SK,NH-510,road_subsidence,,2015-08-21T15:30:00,2015-09-13T15:42:00,552.2,full,major,15,106.4,False,food_grains,True,SEG-0054,20.3,BRO (Border Roads Organisation),5448829,210145,325.5,very_high,2015-16
DSR-00158,SEG-0035,D-MZ-01,MZ,NH-306,landslide,LS-00269,2015-08-22T18:45:00,2015-08-25T21:09:00,74.4,full,major,59,435.5,True,agri_produce,True,SEG-0037,114.2,NDRF,4197583,1949347,430.9,high,2015-16
DSR-00145,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-00247,2015-08-23T07:45:00,2015-08-23T08:45:00,1.0,partial,minor,8,61.6,True,agri_produce,True,SEG-0034,132.6,SDRF,11109,96000,598.6,high,2015-16
DSR-01832,SEG-0047,D-SK-01,SK,NH-10,road_subsidence,,2015-08-24T19:15:00,2015-09-02T18:21:00,215.1,full,major,32,251.2,True,lpg_cylinders,True,SEG-0046,98.8,NHIDCL,2820325,253445,382.3,high,2015-16
DSR-00112,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00189,2015-08-25T12:15:00,2015-08-25T14:03:00,1.8,partial,minor,39,106.9,False,relief_supplies,True,SEG-0012,72.6,BRO (Border Roads Organisation),99527,305877,585.6,very_high,2015-16
DSR-01882,SEG-0020,D-ML-04,ML,NH-27-SPUR,flood,,2015-08-25T16:30:00,2015-08-29T18:36:00,98.1,full,major,34,303.9,True,construction_material,True,SEG-0019,56.7,SDRF,3809304,306038,408.0,moderate,2015-16
DSR-02231,SEG-0047,D-SK-01,SK,NH-10,road_subsidence,,2015-08-25T21:30:00,2015-08-29T16:42:00,91.2,full,major,38,242.3,True,relief_supplies,True,SEG-0048,36.6,BRO (Border Roads Organisation),4545002,969276,342.8,high,2015-16
DSR-01979,SEG-0014,D-ML-01,ML,NH-6,accident_blockage,,2015-08-26T21:15:00,2015-08-28T02:03:00,28.8,full,moderate,109,440.8,True,vaccines,True,SEG-0013,72.6,NHIDCL,1304978,1506801,22.6,high,2015-16
DSR-00063,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00092,2015-08-27T05:00:00,2015-08-27T06:00:00,1.0,partial,minor,25,135.8,True,relief_supplies,True,SEG-0014,62.8,NDRF,32936,413724,61.9,very_high,2015-16
DSR-02114,SEG-0067,D-AR-07,AR,NH-315,fallen_tree,,2015-09-01T07:30:00,2015-09-03T02:00:00,42.5,full,moderate,78,615.2,True,lpg_cylinders,True,SEG-0066,80.0,SDRF,1033748,1237808,130.0,moderate,2015-16
DSR-00057,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00084,2015-09-05T13:30:00,2015-09-09T20:54:00,103.4,full,major,100,666.5,True,lpg_cylinders,True,SEG-0013,63.4,BRO (Border Roads Organisation),12662120,1661878,115.7,high,2015-16
DSR-02274,SEG-0016,D-AS-12,AS,NH-6,protest_blockade,,2015-09-06T04:45:00,2015-09-06T09:51:00,5.1,partial,minor,26,186.4,False,agri_produce,True,SEG-0015,146.4,State PWD,167825,832637,157.4,low,2015-16
DSR-00094,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-00155,2015-09-06T12:15:00,2015-09-06T13:15:00,1.0,partial,minor,18,80.4,False,fuel,True,SEG-0063,75.7,State PWD,118028,334437,53.8,very_high,2015-16
DSR-00035,SEG-0041,D-TR-03,TR,NH-8,landslide,LS-00058,2015-09-10T04:45:00,2015-09-10T09:39:00,4.9,partial,minor,20,171.6,False,food_grains,True,SEG-0040,32.7,State PWD,626191,634773,335.9,low,2015-16
DSR-02144,SEG-0005,D-AS-01,AS,NH-27,protest_blockade,,2015-09-11T11:30:00,2015-09-12T07:36:00,20.1,full,moderate,0,0.0,False,vaccines,True,SEG-0017,196.7,NDRF,421896,0,168.1,low,2015-16
DSR-00060,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-00088,2015-09-15T22:30:00,2015-09-16T04:00:00,5.5,partial,moderate,15,83.8,False,relief_supplies,True,SEG-0063,52.7,BRO (Border Roads Organisation),342378,301817,314.5,high,2015-16
DSR-00131,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00220,2015-09-16T07:30:00,2015-09-17T10:36:00,27.1,full,moderate,111,292.8,False,relief_supplies,True,SEG-0013,80.4,State PWD,3661314,1112019,372.7,high,2015-16
DSR-00049,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-00076,2015-09-16T08:45:00,2015-09-16T12:03:00,3.3,partial,minor,0,0.0,False,food_grains,True,SEG-0063,82.2,SDRF,377326,0,249.9,very_high,2015-16
DSR-00075,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-00115,2015-09-17T09:45:00,2015-09-17T18:15:00,8.5,partial,moderate,36,171.6,False,vaccines,True,SEG-0054,35.6,State PWD,496586,413467,35.8,very_high,2015-16
DSR-01655,SEG-0038,D-TR-04,TR,NH-8,accident_blockage,,2015-09-20T01:15:00,2015-09-20T11:03:00,9.8,partial,moderate,0,0.0,False,vaccines,True,SEG-0039,63.1,State PWD,350163,0,20.6,very_low,2015-16
DSR-02139,SEG-0069,D-AS-07,AS,NH-27-DH,fallen_tree,,2015-09-20T16:00:00,2015-09-22T11:30:00,43.5,full,moderate,0,0.0,False,food_grains,True,SEG-0033,121.4,SDRF,719642,0,154.5,high,2015-16
DSR-00001,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00001,2015-09-20T23:30:00,2015-09-21T09:54:00,10.4,partial,moderate,10,69.9,False,agri_produce,True,SEG-0015,88.5,State PWD,215017,160377,759.8,high,2015-16
DSR-00153,SEG-0032,D-MN-01,MN,NH-2-S,landslide,LS-00263,2015-09-21T17:15:00,2015-09-22T14:45:00,21.5,full,moderate,61,486.8,True,vaccines,True,SEG-0024,66.9,BRO (Border Roads Organisation),1170122,1943324,613.8,high,2015-16
DSR-00047,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-00073,2015-09-23T02:30:00,2015-09-23T06:36:00,4.1,partial,minor,39,153.4,False,fuel,True,SEG-0054,34.2,SDRF,37276,255715,212.9,very_high,2015-16
DSR-01782,SEG-0065,D-AR-05,AR,NH-315,accident_blockage,,2015-09-24T05:00:00,2015-09-26T03:00:00,46.0,full,moderate,49,249.2,True,agri_produce,True,SEG-0061,97.6,NDRF,1118956,297871,142.0,high,2015-16
DSR-00151,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-00259,2015-09-26T02:00:00,2015-09-27T00:24:00,22.4,full,moderate,117,886.9,False,lpg_cylinders,True,SEG-0054,19.1,SDRF,752391,1220439,228.8,very_high,2015-16
DSR-00164,SEG-0048,D-SK-01,SK,NH-10,landslide,LS-00276,2015-09-28T10:00:00,2015-09-28T16:06:00,6.1,partial,moderate,135,672.3,True,fuel,True,SEG-0052,88.2,NHIDCL,697178,1523043,356.0,high,2015-16
DSR-00066,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-00096,2015-10-04T01:30:00,2015-10-04T06:12:00,4.7,partial,minor,113,917.5,False,agri_produce,True,SEG-0066,61.8,NHIDCL,60386,2884139,134.6,high,2015-16
DSR-00129,SEG-0024,D-MN-05,MN,NH-2,landslide,LS-00217,2015-10-05T14:00:00,2015-10-05T20:36:00,6.6,partial,moderate,12,66.4,True,fuel,True,SEG-0032,83.1,NHIDCL,394538,259887,598.6,high,2015-16
DSR-00124,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00210,2015-10-14T20:30:00,2015-10-14T22:30:00,2.0,partial,minor,0,0.0,False,construction_material,True,SEG-0013,58.2,NDRF,43519,0,693.6,high,2015-16
DSR-01635,SEG-0070,D-AS-02,AS,NH-36,flood,,2015-10-17T05:00:00,2015-10-24T21:48:00,184.8,full,major,93,286.7,True,relief_supplies,True,SEG-0005,170.2,NHIDCL,4594057,1311048,402.4,low,2015-16
DSR-01660,SEG-0017,D-AS-01,AS,NH-27-SPUR,bridge_damage,,2015-10-18T23:30:00,2015-11-15T15:00:00,663.5,full,major,116,627.2,False,food_grains,True,SEG-0005,204.9,NDRF,18190589,1657259,47.2,low,2015-16
DSR-02243,SEG-0047,D-SK-01,SK,NH-10,flood,,2015-10-21T18:30:00,2015-10-23T07:00:00,36.5,full,moderate,80,242.9,False,food_grains,True,SEG-0046,96.8,State PWD,711657,936981,472.0,high,2015-16
DSR-00148,SEG-0051,D-SK-02,SK,NH-310,landslide,LS-00252,2015-10-23T15:45:00,2015-10-24T17:21:00,25.6,full,moderate,61,337.0,False,food_grains,True,SEG-0050,29.6,SDRF,1802900,685753,552.3,very_high,2015-16
DSR-00090,SEG-0030,D-MN-04,MN,NH-37,landslide,LS-00146,2015-10-25T12:45:00,2015-10-29T05:33:00,88.8,full,major,151,897.7,True,lpg_cylinders,True,SEG-0029,58.9,BRO (Border Roads Organisation),5295303,4248872,232.8,moderate,2015-16
DSR-02255,SEG-0057,D-AR-01,AR,NH-15,maintenance,,2015-12-11T12:30:00,2015-12-13T16:00:00,51.5,full,moderate,73,396.4,False,vaccines,True,SEG-0056,228.9,BRO (Border Roads Organisation),1993694,872290,22.0,moderate,2015-16
DSR-01784,SEG-0016,D-AS-12,AS,NH-6,maintenance,,2015-12-17T15:00:00,2015-12-20T00:54:00,57.9,full,moderate,60,323.1,False,vaccines,True,SEG-0030,61.5,NDRF,1160924,823275,29.5,low,2015-16
DSR-00004,SEG-0027,D-NL-03,NL,NH-29,landslide,LS-00005,2016-01-05T04:45:00,2016-01-05T06:15:00,1.5,partial,minor,60,275.2,False,construction_material,True,SEG-0026,51.3,State PWD,37624,1297064,364.8,high,2015-16
DSR-01946,SEG-0058,D-AR-01,AR,NH-13,maintenance,,2016-01-09T00:00:00,2016-01-10T16:18:00,40.3,full,moderate,62,320.5,True,agri_produce,True,SEG-0057,134.6,NDRF,993647,584166,11.9,high,2015-16
DSR-01972,SEG-0010,D-AS-11,AS,NH-27,flood,,2016-01-19T01:30:00,2016-01-21T09:54:00,56.4,full,moderate,87,354.8,True,construction_material,True,SEG-0009,56.7,BRO (Border Roads Organisation),2619356,715805,427.9,low,2015-16
DSR-02087,SEG-0068,D-AS-08,AS,NH-27-DH,road_subsidence,,2016-02-05T00:15:00,2016-02-15T18:03:00,257.8,full,major,89,237.3,False,medicines,True,SEG-0069,87.0,NDRF,8460545,434652,100.8,high,2015-16
DSR-01883,SEG-0004,D-AS-01,AS,NH-27,maintenance,,2016-02-09T01:30:00,2016-02-09T14:18:00,12.8,full,moderate,54,300.5,False,vaccines,True,SEG-0017,139.8,BRO (Border Roads Organisation),523141,1052841,14.1,low,2015-16
DSR-00071,SEG-0031,D-MN-02,MN,NH-2-S,landslide,LS-00106,2016-02-12T18:15:00,2016-02-13T13:45:00,19.5,full,moderate,65,475.0,True,lpg_cylinders,True,SEG-0028,87.6,NHIDCL,915850,640141,542.4,moderate,2015-16
DSR-02020,SEG-0036,D-MZ-05,MZ,NH-306,maintenance,,2016-02-14T07:45:00,2016-02-16T22:33:00,62.8,full,moderate,0,0.0,False,food_grains,True,SEG-0035,90.9,SDRF,2342586,0,23.1,high,2015-16
DSR-02289,SEG-0004,D-AS-01,AS,NH-27,maintenance,,2016-02-23T03:00:00,2016-02-23T07:36:00,4.6,partial,minor,0,0.0,True,medicines,True,SEG-0003,110.8,NDRF,32454,0,10.1,low,2015-16
DSR-02047,SEG-0018,D-AS-10,AS,NH-27-SPUR,maintenance,,2016-02-24T09:30:00,2016-02-26T06:06:00,44.6,full,moderate,0,0.0,True,fuel,True,SEG-0017,253.9,State PWD,2036883,0,24.2,moderate,2015-16
DSR-01860,SEG-0062,D-AS-09,AS,NH-13-W,maintenance,,2016-03-14T05:15:00,2016-03-15T15:21:00,34.1,full,moderate,70,298.0,True,relief_supplies,True,SEG-0063,59.1,SDRF,1207377,693265,31.1,high,2015-16
DSR-02165,SEG-0017,D-AS-01,AS,NH-27-SPUR,maintenance,,2016-03-20T18:00:00,2016-03-21T11:18:00,17.3,full,moderate,19,55.5,False,food_grains,True,SEG-0004,82.3,NDRF,330512,265762,19.9,low,2015-16
DSR-02273,SEG-0052,D-SK-01,SK,NH-510,accident_blockage,,2016-03-21T02:30:00,2016-03-21T15:30:00,13.0,full,moderate,107,702.5,False,medicines,True,SEG-0049,28.4,NDRF,351204,1364364,73.5,very_high,2015-16
DSR-00137,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-00227,2016-03-22T14:15:00,2016-03-22T15:15:00,1.0,partial,minor,4,16.1,False,vaccines,True,SEG-0053,11.0,SDRF,62612,20119,485.5,very_high,2015-16
DSR-00058,SEG-0041,D-TR-03,TR,NH-8,landslide,LS-00085,2016-03-23T00:15:00,2016-03-23T01:15:00,1.0,partial,minor,34,290.8,False,relief_supplies,True,SEG-0042,19.4,State PWD,90313,1066395,379.8,low,2015-16
DSR-02062,SEG-0055,D-SK-04,SK,NH-510,maintenance,,2016-03-25T06:30:00,2016-03-25T12:24:00,5.9,partial,minor,0,0.0,True,fuel,True,SEG-0054,41.3,BRO (Border Roads Organisation),54856,0,3.2,very_high,2015-16
DSR-00134,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-00223,2016-04-01T03:00:00,2016-04-01T04:00:00,1.0,partial,minor,81,300.5,True,relief_supplies,True,SEG-0034,121.0,State PWD,12559,629698,451.1,high,2015-16
DSR-02104,SEG-0007,D-AS-09,AS,NH-27,flood,,2016-04-10T08:15:00,2016-04-16T19:03:00,154.8,full,major,74,322.2,True,medicines,True,SEG-0006,70.6,NHIDCL,6639462,824309,324.8,low,2015-16
DSR-01691,SEG-0032,D-MN-01,MN,NH-2-S,protest_blockade,,2016-04-12T16:00:00,2016-04-14T13:48:00,45.8,full,moderate,41,365.6,False,food_grains,True,SEG-0031,123.7,BRO (Border Roads Organisation),1884037,807430,179.1,high,2015-16
DSR-00100,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-00167,2016-04-12T20:45:00,2016-04-13T05:15:00,8.5,partial,moderate,59,173.8,True,lpg_cylinders,True,SEG-0024,116.2,NHIDCL,197360,686535,350.9,high,2015-16
DSR-00101,SEG-0019,D-ML-03,ML,NH-27-SPUR,landslide,LS-00169,2016-04-20T05:30:00,2016-04-21T19:36:00,38.1,full,moderate,48,208.1,False,fuel,True,SEG-0018,189.9,BRO (Border Roads Organisation),1764826,498175,554.2,moderate,2015-16
DSR-02145,SEG-0050,D-SK-02,SK,NH-310,accident_blockage,,2016-04-20T09:30:00,2016-04-21T01:24:00,15.9,full,moderate,60,232.2,True,fuel,True,SEG-0051,34.0,State PWD,468034,737786,11.1,very_high,2015-16
DSR-00055,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-00082,2016-04-21T06:30:00,2016-04-21T08:42:00,2.2,partial,minor,5,35.4,True,fuel,True,SEG-0069,51.4,NDRF,23732,125117,434.9,high,2015-16
DSR-02137,SEG-0050,D-SK-02,SK,NH-310,flood,,2016-04-23T17:30:00,2016-04-24T21:36:00,28.1,full,moderate,39,205.1,False,relief_supplies,True,SEG-0049,50.4,BRO (Border Roads Organisation),217811,540824,359.1,very_high,2015-16
DSR-02290,SEG-0046,D-WB-01,WB,NH-10,accident_blockage,,2016-04-26T17:30:00,2016-04-26T21:06:00,3.6,partial,minor,93,678.7,True,construction_material,True,SEG-0001,298.1,SDRF,28922,1120516,175.1,very_high,2015-16
DSR-00093,SEG-0021,D-NL-02,NL,NH-2,landslide,LS-00153,2016-04-26T20:00:00,2016-04-26T21:00:00,1.0,partial,minor,39,114.9,True,lpg_cylinders,True,SEG-0022,22.3,SDRF,50856,549190,192.3,high,2015-16
DSR-00089,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-00145,2016-05-02T14:30:00,2016-05-04T05:12:00,38.7,full,moderate,7,25.1,False,food_grains,True,SEG-0061,73.8,State PWD,992836,73273,495.0,very_high,2015-16
DSR-00024,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-00038,2016-05-04T18:45:00,2016-05-05T01:57:00,7.2,partial,moderate,59,511.9,True,relief_supplies,True,SEG-0045,27.7,NDRF,193246,916542,744.4,high,2015-16
DSR-01664,SEG-0055,D-SK-04,SK,NH-510,accident_blockage,,2016-05-07T18:15:00,2016-05-08T02:57:00,8.7,partial,moderate,0,0.0,False,agri_produce,True,SEG-0054,35.8,SDRF,79370,0,193.6,very_high,2015-16
DSR-00043,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00067,2016-05-07T21:15:00,2016-05-08T00:51:00,3.6,partial,moderate,9,24.9,True,vaccines,True,SEG-0013,56.4,State PWD,400570,56034,536.0,high,2015-16
DSR-00115,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-00194,2016-05-08T08:15:00,2016-05-08T12:09:00,3.9,partial,minor,14,91.5,True,food_grains,True,SEG-0061,126.3,SDRF,45839,83389,557.3,high,2015-16
DSR-00072,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-00110,2016-05-08T18:15:00,2016-05-14T09:03:00,134.8,full,major,110,957.7,True,agri_produce,True,SEG-0029,61.5,NHIDCL,16398065,3239307,77.1,high,2015-16
DSR-00147,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-00249,2016-05-13T20:00:00,2016-05-13T21:00:00,1.0,partial,minor,41,271.5,False,relief_supplies,True,SEG-0060,77.3,NHIDCL,50690,491318,323.6,very_high,2015-16
DSR-01749,SEG-0039,D-TR-01,TR,NH-8,protest_blockade,,2016-05-15T02:30:00,2016-05-15T09:24:00,6.9,partial,moderate,0,0.0,False,medicines,True,SEG-0038,127.6,NDRF,195658,0,28.0,moderate,2015-16
DSR-00077,SEG-0038,D-TR-04,TR,NH-8,landslide,LS-00119,2016-05-17T11:45:00,2016-05-17T16:45:00,5.0,partial,moderate,0,0.0,True,relief_supplies,True,SEG-0039,60.1,BRO (Border Roads Organisation),521017,0,256.9,very_low,2015-16
DSR-00033,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00052,2016-05-20T00:00:00,2016-05-24T07:12:00,103.2,full,major,75,579.6,False,vaccines,True,SEG-0013,79.1,NDRF,2571413,1045500,356.3,high,2015-16
DSR-00086,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-00141,2016-05-20T08:45:00,2016-05-20T10:39:00,1.9,partial,minor,72,445.6,True,construction_material,True,SEG-0016,45.5,BRO (Border Roads Organisation),114996,1126106,170.9,high,2015-16
DSR-01703,SEG-0009,D-AS-03,AS,NH-27,accident_blockage,,2016-05-20T16:45:00,2016-05-21T02:33:00,9.8,partial,moderate,42,231.3,False,agri_produce,True,SEG-0008,63.6,NHIDCL,314210,680925,155.3,low,2015-16
DSR-02125,SEG-0006,D-AS-02,AS,NH-27,flood,,2016-05-20T20:15:00,2016-05-25T13:09:00,112.9,full,major,89,612.8,True,fuel,True,SEG-0007,169.7,SDRF,3030192,2837493,485.8,low,2015-16
DSR-01736,SEG-0054,D-SK-03,SK,NH-510,bridge_damage,,2016-05-22T04:00:00,2016-06-26T07:30:00,843.5,full,catastrophic,50,192.6,True,relief_supplies,True,SEG-0055,25.1,NHIDCL,9478221,791295,56.1,high,2015-16
DSR-02189,SEG-0030,D-MN-04,MN,NH-37,bridge_damage,,2016-05-22T17:15:00,2016-05-27T19:57:00,122.7,full,major,105,746.7,False,agri_produce,True,SEG-0016,46.0,SDRF,3767630,3138804,333.8,moderate,2015-16
DSR-01730,SEG-0002,D-AS-10,AS,NH-27,flood,,2016-05-23T02:30:00,2016-05-28T08:12:00,125.7,full,major,35,263.7,True,lpg_cylinders,True,SEG-0003,80.5,BRO (Border Roads Organisation),1091954,887964,558.4,low,2015-16
DSR-01670,SEG-0003,D-AS-10,AS,NH-27,road_subsidence,,2016-05-23T10:45:00,2016-06-03T10:39:00,263.9,full,major,70,354.8,False,agri_produce,True,SEG-0004,63.1,BRO (Border Roads Organisation),2031778,1349145,192.9,low,2015-16
DSR-00128,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-00215,2016-05-23T16:15:00,2016-05-23T18:27:00,2.2,partial,moderate,65,509.6,False,medicines,True,SEG-0064,135.8,State PWD,275754,1911495,249.6,high,2015-16
DSR-00070,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-00104,2016-05-23T18:00:00,2016-05-23T22:24:00,4.4,partial,moderate,91,797.2,True,lpg_cylinders,True,SEG-0013,92.4,State PWD,104140,2459897,881.9,high,2015-16
DSR-00044,SEG-0020,D-ML-04,ML,NH-27-SPUR,landslide,LS-00069,2016-05-24T11:15:00,2016-05-24T12:15:00,1.0,partial,minor,13,113.2,False,food_grains,True,SEG-0019,61.4,State PWD,20342,465280,63.7,moderate,2015-16
DSR-01743,SEG-0056,D-AS-09,AS,NH-15,fallen_tree,,2016-05-27T13:15:00,2016-05-28T10:15:00,21.0,full,moderate,53,438.5,True,fuel,True,SEG-0006,74.0,SDRF,283478,1457147,48.9,low,2015-16
DSR-00091,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-00151,2016-06-01T03:30:00,2016-06-07T04:48:00,145.3,full,major,2,15.6,False,medicines,True,SEG-0069,63.3,State PWD,2092422,70514,470.4,high,2015-16
DSR-00062,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-00090,2016-06-01T08:15:00,2016-06-01T12:03:00,3.8,partial,minor,45,120.2,True,agri_produce,True,SEG-0014,56.2,SDRF,522338,425221,886.7,very_high,2015-16
DSR-02269,SEG-0067,D-AR-07,AR,NH-315,protest_blockade,,2016-06-02T07:00:00,2016-06-04T09:24:00,50.4,full,moderate,35,176.6,False,construction_material,True,SEG-0066,45.2,State PWD,1876768,689682,39.5,moderate,2015-16
DSR-00059,SEG-0058,D-AR-01,AR,NH-13,landslide,LS-00086,2016-06-02T11:00:00,2016-06-02T19:30:00,8.5,partial,moderate,55,437.5,False,relief_supplies,True,SEG-0056,141.4,NHIDCL,624654,1500550,85.8,high,2015-16
DSR-00118,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-00201,2016-06-03T11:30:00,2016-06-05T17:42:00,54.2,full,moderate,1,4.3,False,vaccines,True,SEG-0061,106.5,SDRF,1029601,19788,131.8,high,2015-16
DSR-00152,SEG-0025,D-NL-01,NL,NH-29,landslide,LS-00260,2016-06-03T15:30:00,2016-06-03T18:54:00,3.4,partial,minor,15,109.7,True,fuel,True,SEG-0026,58.3,SDRF,297353,385424,380.2,high,2015-16
DSR-00045,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-00070,2016-06-04T06:45:00,2016-06-05T16:21:00,33.6,full,moderate,0,0.0,False,food_grains,True,SEG-0035,62.2,State PWD,2043596,0,184.8,high,2015-16
DSR-00113,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-00190,2016-06-04T23:45:00,2016-06-05T08:51:00,9.1,partial,moderate,28,222.3,False,vaccines,True,SEG-0048,29.8,BRO (Border Roads Organisation),360551,939079,220.7,very_high,2015-16
DSR-00107,SEG-0034,D-MZ-04,MZ,NH-306,landslide,LS-00180,2016-06-05T05:15:00,2016-06-05T14:09:00,8.9,partial,moderate,32,81.8,True,construction_material,True,SEG-0037,150.3,BRO (Border Roads Organisation),1255393,409643,173.4,high,2015-16
DSR-01731,SEG-0050,D-SK-02,SK,NH-310,bridge_damage,,2016-06-06T06:15:00,2016-07-03T06:33:00,648.3,full,major,41,323.9,False,lpg_cylinders,True,SEG-0051,21.7,NHIDCL,28662497,890838,68.6,very_high,2015-16
DSR-01787,SEG-0043,D-TR-02,TR,NH-8,accident_blockage,,2016-06-06T19:15:00,2016-06-07T17:15:00,22.0,full,moderate,4,30.0,False,fuel,True,SEG-0042,19.5,NHIDCL,483006,95623,26.1,moderate,2015-16
DSR-00161,SEG-0061,D-AR-06,AR,NH-13,landslide,LS-00272,2016-06-08T19:30:00,2016-06-08T20:30:00,1.0,partial,minor,0,0.0,False,food_grains,True,SEG-0060,79.5,NHIDCL,28019,0,112.9,high,2015-16
DSR-00012,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-00021,2016-06-09T23:15:00,2016-06-10T03:27:00,4.2,partial,moderate,0,0.0,True,lpg_cylinders,True,SEG-0014,50.0,NHIDCL,179345,0,854.2,high,2015-16
DSR-00119,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-00202,2016-06-10T00:30:00,2016-06-10T06:48:00,6.3,partial,moderate,0,0.0,True,construction_material,True,SEG-0006,40.2,SDRF,796055,0,323.1,high,2015-16
DSR-00140,SEG-0032,D-MN-01,MN,NH-2-S,landslide,LS-00237,2016-06-10T16:45:00,2016-06-10T20:03:00,3.3,partial,minor,20,68.1,True,fuel,True,SEG-0024,101.5,NDRF,30226,140704,555.5,high,2015-16
DSR-00022,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-00036,2016-06-12T18:45:00,2016-06-13T17:57:00,23.2,full,moderate,45,161.9,False,agri_produce,True,SEG-0033,104.6,State PWD,1273868,574040,173.7,high,2015-16
DSR-01867,SEG-0042,D-TR-02,TR,NH-8,bridge_damage,,2016-06-12T22:30:00,2016-07-03T08:30:00,490.0,full,major,0,0.0,False,construction_material,True,SEG-0041,107.2,NHIDCL,20190949,0,288.1,moderate,2015-16
DSR-01884,SEG-0068,D-AS-08,AS,NH-27-DH,protest_blockade,,2016-06-13T01:45:00,2016-06-15T07:27:00,53.7,full,moderate,30,80.4,False,relief_supplies,True,SEG-0069,53.6,NHIDCL,916093,335024,63.7,high,2015-16
DSR-02001,SEG-0067,D-AR-07,AR,NH-315,flood,,2016-06-16T20:30:00,2016-06-26T06:54:00,226.4,full,major,67,193.3,False,food_grains,True,SEG-0066,51.1,SDRF,2269610,1051839,390.0,moderate,2015-16
DSR-00009,SEG-0053,D-SK-03,SK,NH-510,landslide,LS-00018,2016-06-17T04:45:00,2016-06-17T08:27:00,3.7,partial,minor,20,113.9,False,fuel,True,SEG-0052,94.9,NHIDCL,59881,491385,609.1,high,2015-16
DSR-00073,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-00111,2016-06-17T05:15:00,2016-06-17T11:39:00,6.4,partial,moderate,1,5.2,True,fuel,True,SEG-0062,84.5,State PWD,424277,10727,29.6,high,2015-16
